ZIP,Latitude,Longitude
21030,39.4919,-76.6877
21029,39.2015,-76.9933
21022,39.4203,-76.6703
21017,39.4734,-76.2409
21015,39.5492,-76.2915
21014,39.5366,-76.3583
21013,39.5163,-76.4874
21012,39.0434,-76.4995
21009,39.4727,-76.2996
21001,39.5001,-76.2098
20912,38.9809,-77.003
20910,39.0032,-77.0376
20906,39.0919,-77.0526
20904,39.0653,-76.9824
20903,39.0171,-76.9833
20902,39.0407,-77.0344
20901,39.0245,-77.014
20899,39.1129,-77.2481
20895,39.0265,-77.0748
20892,39.0027,-77.1022
20886,39.1764,-77.2087
20885,39.1397,-77.1874
20883,39.1234,-77.2354
20882,39.2357,-77.1395
20879,39.168,-77.1603
20878,39.1146,-77.2544
20877,39.1367,-77.1918
20876,39.2084,-77.2362
20874,39.1257,-77.3145
20872,39.2853,-77.2143
20871,39.2599,-77.282
20866,39.108,-76.9324
20861,39.1518,-76.9944
20855,39.1404,-77.1355
20854,39.0252,-77.2032
20853,39.1056,-77.0961
20852,39.0533,-77.1221
20851,39.0764,-77.1217
20850,39.0906,-77.1706
20849,39.0877,-77.182
20841,39.1851,-77.3335
20832,39.154,-77.0709
20818,38.9749,-77.1609
20817,39.0055,-77.1441
20816,38.955,-77.115
20815,38.9839,-77.0723
20814,39.0048,-77.0963
20812,38.968,-77.1437
20811,38.9944,-77.0963
20794,39.1437,-76.7832
20790,38.8182,-76.9415
20785,38.9231,-76.8879
20784,38.947,-76.8918
20783,39.0007,-76.9728
20782,38.9661,-76.9676
20781,38.9415,-76.9412
20774,38.8937,-76.7975
20772,38.7813,-76.777
20770,39.008,-76.8777
20769,38.9853,-76.8084
20763,39.1366,-76.8273
20759,39.1641,-76.9371
20751,38.7962,-76.573
20748,38.8167,-76.94
20747,38.8544,-76.8882
20746,38.8352,-76.9166
20745,38.8061,-76.9971
20744,38.754,-76.9954
20743,38.8897,-76.8955
20742,38.9923,-76.9468
20740,39.0021,-76.9362
20737,38.9685,-76.9177
20736,38.6879,-76.6255
20735,38.7418,-76.9074
20723,39.1362,-76.8802
20722,38.9341,-76.9482
20721,38.9162,-76.7872
20717,38.9268,-76.7147
20716,38.9268,-76.6987
20715,38.9915,-76.7405
20710,38.9415,-76.9251
20708,39.0521,-76.8272
20707,39.0991,-76.8757
20706,38.9572,-76.8593
20705,39.0536,-76.9017
20701,39.1291,-76.7968
20695,38.5855,-76.9484
20678,38.5181,-76.6071
20659,38.4239,-76.7426
20653,38.2356,-76.4431
20650,38.2783,-76.6709
20646,38.5128,-76.9568
20645,38.2988,-76.9131
20637,38.5238,-76.7606
20636,38.3473,-76.5721
20622,38.4507,-76.8716
20619,38.2902,-76.5373
20613,38.6498,-76.7645
20607,38.6641,-77.0314
20604,38.6244,-76.9394
20603,38.6254,-76.9765
20602,38.5828,-76.8878
20601,38.6284,-76.8507
20598,38.9904,-77.4477
20580,38.8927,-77.02
20551,38.8916,-77.0161
20540,38.8875,-77.0057
20530,38.9026,-77.0333
20515,38.8707,-77.0136
20439,38.899,-77.035
20197,39.1881,-77.6282
20195,38.9692,-77.3874
20194,38.9833,-77.3413
20191,38.9318,-77.3502
20190,38.9597,-77.3419
20186,38.7195,-77.8449
20184,39.0044,-77.887
20177,39.1168,-77.5756
20176,39.1752,-77.5519
20175,39.049,-77.6047
20171,38.9291,-77.4022
20170,38.9855,-77.38
20169,38.8679,-77.6677
20166,38.9873,-77.4447
20165,39.0453,-77.3855
20164,39.0117,-77.3946
20158,39.1351,-77.6565
20155,38.8175,-77.5873
20153,38.8942,-77.4314
20152,38.914,-77.5098
20151,38.8996,-77.4505
20148,38.9981,-77.5227
20147,39.0337,-77.4805
20146,39.0415,-77.4811
20144,38.9165,-77.9409
20139,38.6575,-77.7172
20136,38.7394,-77.5545
20132,39.1794,-77.7198
20129,39.1593,-77.5996
20124,38.7759,-77.3851
20121,38.8147,-77.4657
20120,38.8567,-77.4812
20118,38.9686,-77.7358
20117,38.9846,-77.7388
20112,38.6618,-77.4354
20111,38.7517,-77.4288
20110,38.7447,-77.486
20109,38.7942,-77.5233
20108,38.7475,-77.4855
20105,38.9619,-77.6306
20068,38.9001,-77.0433
20064,38.9327,-76.9972
20060,38.9168,-77.0219
20059,38.9211,-77.0208
20045,38.8967,-77.0319
20041,38.9759,-77.0309
20038,38.9087,-77.032
20037,38.8935,-77.0572
20036,38.9082,-77.0416
20032,38.8308,-77.0142
20026,38.8774,-77.0098
20024,38.8714,-77.0304
20020,38.8611,-76.9762
20019,38.8913,-76.9372
20018,38.9298,-76.9695
20017,38.9363,-76.9941
20016,38.9359,-77.0921
20015,38.9689,-77.0599
20012,38.9785,-77.0298
20011,38.9485,-77.0253
20010,38.9326,-77.0331
20009,38.9205,-77.0385
20008,38.936,-77.0584
20007,38.9146,-77.0807
20006,38.8973,-77.0365
20005,38.9043,-77.0318
20004,38.8921,-77.0185
20003,38.8773,-76.9927
20002,38.9085,-76.9826
20001,38.9078,-77.0181
19977,39.2738,-75.5325
19975,38.4763,-75.171
19973,38.6329,-75.5899
19971,38.683,-75.0727
19968,38.7705,-75.3082
19966,38.5604,-75.3355
19963,38.9414,-75.4044
19958,38.7276,-75.2028
19956,38.5499,-75.5556
19952,38.9103,-75.6365
19947,38.6718,-75.3972
19940,38.4955,-75.5998
19934,39.0822,-75.6305
19904,39.1819,-75.6006
19901,39.1626,-75.4679
19899,39.7486,-75.5437
19898,39.7457,-75.5479
19884,39.746,-75.5461
19810,39.8191,-75.5057
19809,39.7491,-75.5019
19808,39.7342,-75.6646
19807,39.794,-75.6118
19806,39.7568,-75.5601
19805,39.7453,-75.5916
19804,39.7191,-75.6078
19803,39.7995,-75.54
19802,39.7506,-75.5237
19801,39.7251,-75.5464
19730,39.4572,-75.6617
19720,39.6364,-75.6233
19716,39.6816,-75.7521
19714,39.685,-75.7362
19713,39.6747,-75.7051
19711,39.7167,-75.743
19709,39.4739,-75.683
19707,39.7872,-75.6816
19706,39.5778,-75.5892
19703,39.8051,-75.4549
19702,39.6167,-75.7474
19701,39.6006,-75.6992
19611,40.3267,-75.9447
19610,40.3369,-75.976
19607,40.2852,-75.9264
19606,40.3345,-75.8496
19605,40.4182,-75.9473
19604,40.3564,-75.9097
19603,40.3535,-75.909
19602,40.3236,-75.9171
19601,40.3534,-75.9401
19543,40.1713,-75.8905
19533,40.4195,-75.9919
19530,40.5378,-75.7861
19525,40.3139,-75.5893
19522,40.4531,-75.8004
19518,40.2734,-75.7255
19516,40.4861,-76.0078
19510,40.4546,-75.8856
19506,40.462,-76.1311
19490,40.2011,-75.347
19477,40.1853,-75.2281
19475,40.1727,-75.5996
19474,40.2228,-75.3992
19473,40.256,-75.477
19468,40.2041,-75.5257
19464,40.2628,-75.6215
19462,40.118,-75.2835
19460,40.1242,-75.525
19456,40.1317,-75.46
19454,40.2218,-75.2618
19446,40.2266,-75.3238
19444,40.0809,-75.2591
19442,40.1306,-75.5725
19440,40.2867,-75.2878
19438,40.2715,-75.3865
19428,40.0823,-75.306
19426,40.188,-75.4247
19425,40.0969,-75.641
19422,40.1578,-75.2835
19406,40.0916,-75.3709
19405,40.1047,-75.3391
19403,40.1535,-75.3732
19401,40.133,-75.3304
19390,39.8474,-75.8234
19382,39.9231,-75.6245
19380,39.9886,-75.5908
19375,39.8953,-75.7347
19374,39.8365,-75.753
19372,39.9992,-75.7625
19362,39.758,-76.08
19355,40.0391,-75.5433
19348,39.8667,-75.7278
19342,39.9043,-75.4898
19341,40.0402,-75.6229
19335,40.033,-75.7279
19331,39.8845,-75.5321
19320,39.9681,-75.8271
19317,39.8579,-75.6031
19312,40.0291,-75.4525
19311,39.8263,-75.7845
19301,40.0378,-75.4777
19255,39.9516,-75.1588
19173,39.9535,-75.1739
19154,40.0926,-74.984
19153,39.8986,-75.2339
19151,39.978,-75.2564
19150,40.0722,-75.1713
19149,40.0402,-75.0611
19148,39.9146,-75.1524
19147,39.9385,-75.1541
19146,39.9382,-75.1862
19145,39.9155,-75.1879
19144,40.0338,-75.176
19143,39.9398,-75.2216
19142,39.9232,-75.2336
19141,40.0364,-75.1455
19140,40.0119,-75.1463
19139,39.9613,-75.2311
19138,40.0563,-75.1602
19137,39.9983,-75.0723
19136,40.0456,-75.02
19135,40.0246,-75.0516
19134,39.9906,-75.1093
19133,39.9947,-75.1411
19132,39.9976,-75.1722
19131,39.9867,-75.2236
19130,39.9681,-75.1741
19128,40.0479,-75.2353
19127,40.0298,-75.2293
19126,40.0603,-75.1413
19125,39.9806,-75.1241
19124,40.0168,-75.0877
19123,39.9623,-75.1464
19122,39.9777,-75.1458
19121,39.9847,-75.1798
19120,40.0305,-75.1233
19119,40.0527,-75.1909
19118,40.0705,-75.2069
19116,40.1162,-75.0289
19115,40.0925,-75.0444
19114,40.0688,-75.005
19113,39.8717,-75.2474
19112,39.8918,-75.1672
19111,40.0663,-75.0777
19110,39.9506,-75.1635
19109,39.9497,-75.1636
19107,39.9518,-75.1559
19106,39.9528,-75.1461
19104,39.9593,-75.1968
19103,39.9513,-75.1746
19102,39.9548,-75.1647
19096,39.9991,-75.2753
19095,40.0871,-75.1508
19090,40.1514,-75.1213
19087,40.0558,-75.3793
19086,39.8912,-75.3735
19085,40.0369,-75.348
19083,39.9765,-75.3103
19079,39.9013,-75.266
19078,39.876,-75.3211
19073,39.9862,-75.4309
19072,40.0237,-75.2616
19067,40.1948,-74.8443
19066,40.0027,-75.2489
19064,39.9324,-75.34
19063,39.919,-75.4139
19061,39.8333,-75.4429
19060,39.8519,-75.4984
19057,40.1483,-74.8626
19056,40.142,-74.8827
19053,40.1549,-74.9887
19052,39.8939,-75.4481
19050,39.9365,-75.2611
19047,40.1809,-74.9045
19046,40.1023,-75.1125
19044,40.1868,-75.1515
19041,40.007,-75.3173
19040,40.182,-75.1038
19038,40.1009,-75.16
19036,39.9008,-75.2925
19035,40.0501,-75.2781
19034,40.1359,-75.1978
19033,39.8891,-75.3259
19032,39.893,-75.2796
19030,40.1739,-74.8564
19029,39.8682,-75.2945
19027,40.0688,-75.1317
19026,39.9483,-75.3063
19025,40.146,-75.1635
19023,39.9183,-75.2666
19022,39.8614,-75.3355
19021,40.0912,-74.8938
19020,40.101,-74.9335
19018,39.9224,-75.2942
19017,39.89,-75.4758
19015,39.8712,-75.3937
19014,39.8669,-75.4355
19013,39.8476,-75.372
19012,40.0595,-75.1054
19010,40.0262,-75.327
19008,39.9762,-75.3642
19007,40.1166,-74.8654
19006,40.129,-75.0621
19004,40.0151,-75.2274
19003,40.0024,-75.2983
19002,40.1847,-75.2304
18976,40.2493,-75.1515
18974,40.2138,-75.0852
18969,40.3273,-75.3612
18966,40.1884,-75.0046
18964,40.2953,-75.3403
18960,40.3595,-75.3408
18954,40.2224,-75.0062
18951,40.4571,-75.3375
18947,40.4304,-75.1056
18944,40.4024,-75.2309
18940,40.2613,-74.9544
18938,40.3552,-74.9876
18936,40.2226,-75.2277
18929,40.2553,-75.0741
18925,40.2865,-75.0573
18923,40.3536,-75.1672
18915,40.2727,-75.2553
18914,40.2962,-75.2217
18902,40.3534,-75.0905
18901,40.3046,-75.1424
18840,41.9655,-76.4316
18766,41.2442,-75.8886
18707,41.1221,-75.9313
18704,41.2778,-75.9143
18702,41.2274,-75.7499
18701,41.2451,-75.8781
18644,41.3363,-75.8745
18643,41.3662,-75.8293
18640,41.3065,-75.7593
18634,41.2,-76.0237
18512,41.4278,-75.5972
18510,41.4063,-75.6398
18509,41.4312,-75.6453
18508,41.451,-75.6618
18507,41.3605,-75.6968
18505,41.3839,-75.6666
18466,41.1869,-75.4387
18428,41.4168,-75.1168
18426,41.3263,-75.2513
18417,41.8089,-75.2066
18372,41.0473,-75.3523
18370,41.0887,-75.3426
18360,40.9542,-75.2523
18344,41.1185,-75.34
18337,41.3409,-74.8884
18336,41.3838,-74.7451
18328,41.2176,-74.9995
18321,41.0167,-75.2883
18301,41.095,-75.1269
18252,40.7814,-75.9576
18229,40.9342,-75.6991
18201,40.9428,-75.9701
18195,40.5843,-75.6248
18109,40.6381,-75.4444
18106,40.5837,-75.6133
18105,40.6026,-75.4687
18104,40.6141,-75.5387
18103,40.5712,-75.4894
18102,40.6093,-75.4765
18101,40.6002,-75.4715
18087,40.5464,-75.6009
18070,40.4305,-75.5427
18065,40.6944,-75.61
18064,40.7525,-75.3264
18062,40.5042,-75.5695
18054,40.3554,-75.4113
18052,40.6579,-75.5065
18051,40.5989,-75.6648
18049,40.518,-75.4958
18045,40.6952,-75.268
18042,40.6555,-75.2213
18040,40.743,-75.2207
18034,40.542,-75.412
18031,40.5474,-75.6469
18020,40.6701,-75.3301
18018,40.6306,-75.3917
18017,40.657,-75.3817
18015,40.588,-75.3786
18014,40.7647,-75.4256
18002,40.5821,-75.4716
17959,40.731,-76.1277
17954,40.6902,-76.2585
17856,41.067,-76.9813
17847,40.9983,-76.8216
17846,41.1488,-76.5238
17837,40.98,-76.9504
17831,40.8317,-76.8361
17822,40.9633,-76.6131
17821,40.9858,-76.6523
17815,41.0257,-76.4421
17801,40.8331,-76.7619
17754,41.2875,-76.8923
17745,41.3242,-77.5324
17701,41.2718,-77.0381
17604,40.0762,-76.314
17603,40.0043,-76.4006
17602,40.0115,-76.2506
17601,40.0748,-76.305
17566,39.8612,-76.1697
17562,39.9794,-76.0839
17557,40.1116,-76.0931
17554,40.0383,-76.4271
17552,40.1143,-76.5201
17551,39.9789,-76.37
17543,40.176,-76.2948
17540,40.0992,-76.1811
17520,40.0976,-76.3485
17501,40.1574,-76.2026
17408,39.9374,-76.8182
17406,40.0074,-76.6009
17405,39.9236,-76.7185
17404,40.0023,-76.7746
17402,40.0023,-76.6949
17401,39.9614,-76.7284
17368,39.9856,-76.513
17362,39.8497,-76.8554
17339,40.1377,-76.8753
17331,39.7986,-76.9697
17325,39.8443,-77.2153
17318,40.0217,-76.7283
17313,39.8851,-76.6459
17257,40.0453,-77.4727
17256,39.7778,-77.6689
17252,39.9124,-77.7955
17236,39.829,-77.9126
17202,39.9319,-77.7206
17201,39.9644,-77.6521
17112,40.3762,-76.8133
17111,40.2757,-76.7832
17110,40.3173,-76.8729
17109,40.2896,-76.8233
17106,40.2334,-76.8241
17105,40.2334,-76.8243
17103,40.2753,-76.8619
17102,40.2692,-76.8951
17101,40.2551,-76.8893
17089,40.2342,-76.93
17068,40.4066,-77.1734
17067,40.3834,-76.3167
17066,40.346,-77.822
17061,40.5747,-76.9136
17057,40.1883,-76.7203
17055,40.1808,-77.006
17050,40.2442,-77.0321
17046,40.3924,-76.4292
17043,40.2525,-76.9036
17042,40.2933,-76.4275
17038,40.465,-76.5826
17036,40.2851,-76.7248
17035,40.4307,-77.5786
17033,40.2661,-76.6386
17028,40.4033,-76.6568
17026,40.4712,-76.4277
17025,40.2946,-77.0041
17019,40.0854,-77.021
17013,40.2379,-77.1957
17011,40.2419,-76.9365
16933,41.8207,-77.0723
16915,41.8032,-77.9332
16866,40.8688,-78.1521
16830,41.0476,-78.4222
16803,40.7999,-77.9072
16802,40.8117,-77.8655
16801,40.7852,-77.8395
16701,41.9108,-78.7267
16635,40.416,-78.4777
16601,40.5478,-78.4215
16531,42.1506,-80.0267
16510,42.1075,-79.9097
16509,42.0526,-80.0273
16507,42.1374,-80.0778
16506,42.0701,-80.1574
16505,42.1147,-80.1299
16501,42.1188,-80.0912
16428,42.1813,-79.8375
16365,41.8182,-79.0208
16335,41.6464,-80.1536
16329,41.835,-79.2611
16301,41.4346,-79.6618
16254,41.2544,-79.4276
16226,40.7099,-79.49
16201,40.7989,-79.475
16154,41.3267,-80.4479
16148,41.2289,-80.4215
16146,41.2344,-80.5002
16127,41.1607,-80.085
16125,41.404,-80.3909
16105,41.0581,-80.33
16101,40.972,-80.2767
16066,40.7104,-80.1053
16063,40.774,-80.1158
16046,40.7079,-80.0126
16037,40.8561,-80.1236
16002,40.8145,-79.853
16001,40.9148,-79.9366
15963,40.2269,-78.7658
15940,40.5189,-78.6242
15905,40.2923,-78.9828
15904,40.3129,-78.8356
15901,40.33,-78.9152
15857,41.4418,-78.5324
15825,41.1773,-79.0892
15801,41.1305,-78.7477
15767,40.9509,-79.0054
15701,40.6243,-79.1705
15668,40.4605,-79.6711
15650,40.283,-79.3864
15632,40.4353,-79.6161
15601,40.3361,-79.5135
15501,40.0398,-79.1614
15478,39.7953,-79.8327
15437,39.7881,-79.6117
15425,40.0307,-79.5638
15370,39.891,-80.1599
15342,40.2499,-80.212
15323,40.1104,-80.4021
15317,40.273,-80.1423
15301,40.1558,-80.2423
15276,40.4291,-80.1245
15275,40.4498,-80.1844
15272,40.4391,-80.0038
15260,40.4463,-79.9599
15258,40.4433,-79.9549
15243,40.3772,-80.0716
15241,40.3304,-80.0796
15239,40.4817,-79.7415
15238,40.5354,-79.8735
15237,40.5464,-80.0494
15236,40.3551,-79.9934
15235,40.4594,-79.8236
15234,40.3687,-80.0135
15233,40.464,-80.041
15232,40.4539,-79.9337
15229,40.5176,-80.0375
15228,40.3689,-80.048
15227,40.3825,-79.9776
15224,40.4635,-79.9486
15222,40.4522,-79.9849
15221,40.4344,-79.8632
15220,40.4181,-80.0483
15219,40.4411,-79.9858
15218,40.4245,-79.8907
15217,40.4309,-79.9199
15216,40.4046,-80.0297
15215,40.4994,-79.9119
15213,40.4437,-79.9484
15212,40.4721,-79.9898
15210,40.405,-79.9875
15208,40.4522,-79.8986
15207,40.3974,-79.9355
15206,40.4676,-79.9121
15205,40.4412,-80.0956
15203,40.4231,-79.9702
15202,40.5023,-80.0604
15201,40.4769,-79.9492
15148,40.3933,-79.794
15147,40.4986,-79.818
15146,40.4248,-79.7566
15145,40.4172,-79.822
15143,40.5777,-80.1508
15139,40.5188,-79.8346
15137,40.3826,-79.8302
15136,40.468,-80.0963
15132,40.3371,-79.8398
15123,40.3633,-79.8667
15120,40.3967,-79.9109
15116,40.5443,-79.9784
15108,40.5035,-80.1931
15106,40.4063,-80.1039
15102,40.3254,-80.0346
15090,40.629,-80.0725
15086,40.6589,-80.0894
15084,40.6175,-79.797
15071,40.4071,-80.1844
15068,40.5791,-79.7145
15066,40.7502,-80.2443
15057,40.3541,-80.2336
15055,40.3032,-80.1229
15045,40.3295,-79.8864
15044,40.6438,-79.9415
15031,40.3407,-80.1733
15025,40.2919,-79.9197
15024,40.5812,-79.8467
15017,40.3384,-80.1444
15014,40.6089,-79.7429
15012,40.1639,-79.8099
15009,40.697,-80.3535
15005,40.6426,-80.1616
15003,40.5999,-80.2113
14902,42.1267,-76.8829
14901,42.0768,-76.7523
14870,42.1741,-77.1308
14852,42.4561,-76.5323
14850,42.4101,-76.4882
14845,42.2142,-76.7872
14843,42.3073,-77.6752
14831,42.1428,-77.055
14830,42.1359,-77.0477
14802,42.2549,-77.7923
14760,42.0813,-78.4042
14744,42.428,-78.2175
14702,42.0969,-79.2356
14701,42.1054,-79.2346
14626,43.2147,-77.7083
14625,43.1545,-77.5067
14624,43.1267,-77.7241
14623,43.0901,-77.6503
14622,43.2203,-77.5595
14621,43.1838,-77.6032
14620,43.1306,-77.6067
14618,43.1129,-77.5592
14614,43.1587,-77.616
14613,43.1811,-77.6391
14612,43.256,-77.6689
14610,43.1432,-77.5518
14609,43.1767,-77.5542
14608,43.1579,-77.6246
14607,43.1522,-77.5876
14606,43.1735,-77.6981
14605,43.1674,-77.6016
14604,43.1565,-77.6041
14586,43.0464,-77.685
14580,43.219,-77.4526
14564,42.997,-77.4277
14551,43.2179,-77.0338
14546,43.0313,-77.776
14534,43.0597,-77.5129
14526,43.1527,-77.4427
14525,42.8769,-78.0104
14522,43.0637,-77.2241
14519,43.2284,-77.3137
14517,42.5972,-77.8683
14513,43.0779,-77.1058
14482,42.9613,-77.9707
14478,42.571,-77.1204
14472,42.9695,-77.5592
14467,43.0442,-77.6145
14456,42.8554,-76.9835
14450,43.1,-77.4223
14445,43.1112,-77.4902
14425,42.9865,-77.3413
14424,42.8355,-77.2875
14420,43.2074,-77.943
14416,43.0831,-77.9624
14305,43.125,-79.0186
14304,43.0987,-78.9473
14303,43.0799,-79.042
14267,42.9178,-78.8758
14231,42.9834,-78.7288
14228,43.0372,-78.7924
14227,42.8829,-78.7489
14226,42.9731,-78.7996
14225,42.9254,-78.7578
14224,42.8304,-78.7444
14223,42.9767,-78.846
14222,42.9193,-78.8755
14221,42.9868,-78.7271
14218,42.8195,-78.831
14217,42.9767,-78.879
14216,42.9447,-78.8642
14215,42.9361,-78.8074
14214,42.9385,-78.8409
14213,42.9193,-78.8943
14210,42.863,-78.8194
14209,42.918,-78.8635
14207,42.9493,-78.8988
14206,42.8807,-78.8296
14204,42.8848,-78.8609
14203,42.8668,-78.8754
14202,42.8912,-78.8754
14150,42.9891,-78.9146
14127,42.7417,-78.7472
14120,43.0716,-78.8249
14109,43.1364,-79.0355
14103,43.2175,-78.3912
14094,43.1659,-78.7087
14092,43.1672,-78.9978
14086,42.9066,-78.6292
14075,42.7105,-78.8474
14072,43.013,-78.9656
14070,42.4435,-78.9047
14068,43.0303,-78.7528
14063,42.4081,-79.3092
14059,42.8321,-78.6373
14052,42.768,-78.5738
14051,43.0457,-78.7043
14048,42.4846,-79.3052
14043,42.8945,-78.6996
14031,42.9976,-78.5852
14020,42.9878,-78.1883
14004,42.9042,-78.521
14001,43.04,-78.5104
13903,42.0477,-75.8968
13902,42.0986,-75.9183
13901,42.1648,-75.8533
13850,42.058,-76.033
13827,42.0968,-76.2628
13820,42.4878,-75.0378
13815,42.5458,-75.5131
13790,42.1623,-76.0181
13778,42.3475,-75.787
13760,42.1434,-76.054
13753,42.3138,-74.9379
13676,44.6632,-74.9165
13669,44.6555,-75.4852
13662,44.9313,-74.8869
13640,44.3413,-75.9694
13617,44.5899,-75.1676
13615,44.0069,-75.9844
13607,44.3276,-75.8917
13601,43.9978,-75.9008
13502,43.1484,-75.1565
13501,43.0732,-75.2118
13461,43.0751,-75.6034
13441,43.232,-75.4131
13440,43.2111,-75.5319
13421,43.0667,-75.6576
13408,42.9259,-75.6681
13367,43.871,-75.1747
13350,43.0763,-75.0072
13326,42.7138,-74.8907
13323,43.0356,-75.3773
13290,43.0716,-76.1735
13244,43.036,-76.1349
13224,43.0348,-76.1023
13221,43.1245,-76.1333
13214,43.0382,-76.0748
13212,43.124,-76.1283
13210,43.0282,-76.1261
13209,43.0887,-76.2321
13208,43.0755,-76.1482
13206,43.0745,-76.1065
13205,43.006,-76.1372
13204,43.053,-76.1775
13203,43.0625,-76.1337
13202,43.0402,-76.1498
13166,43.0688,-76.5578
13165,42.9141,-76.8853
13153,42.9931,-76.4564
13152,42.9024,-76.3985
13148,42.9091,-76.7876
13135,43.2727,-76.3128
13126,43.4343,-76.4747
13104,42.9598,-75.9541
13101,42.5958,-76.0654
13090,43.1564,-76.2028
13088,43.1102,-76.1973
13069,43.3304,-76.407
13066,43.0306,-76.0088
13057,43.0934,-76.0479
13045,42.6189,-76.2341
13039,43.1703,-76.0681
13031,43.0481,-76.3143
13027,43.1629,-76.3644
13026,42.7355,-76.6665
13021,42.9081,-76.5646
12955,44.8019,-73.9545
12953,44.739,-74.2778
12946,44.2402,-73.9971
12919,44.9533,-73.4295
12901,44.7007,-73.4511
12883,43.8545,-73.5051
12866,43.0534,-73.7644
12845,43.4209,-73.6988
12804,43.3508,-73.6468
12801,43.3144,-73.6429
12785,41.4986,-74.5589
12771,41.3717,-74.6385
12719,41.47,-74.8817
12701,41.6572,-74.7004
12603,41.6759,-73.865
12602,41.707,-73.9294
12601,41.702,-73.9248
12594,41.6611,-73.5392
12590,41.5844,-73.8991
12589,41.625,-74.1442
12581,41.9164,-73.6906
12572,41.9285,-73.8664
12567,41.9835,-73.6384
12564,41.5833,-73.5912
12561,41.7584,-74.0965
12553,41.4474,-74.0838
12550,41.53,-74.0622
12547,41.6626,-73.9835
12540,41.6686,-73.7418
12538,41.7883,-73.9161
12534,42.2249,-73.7923
12533,41.5459,-73.8017
12528,41.7263,-73.9979
12526,42.1253,-73.8663
12524,41.5276,-73.8883
12522,41.7156,-73.5809
12515,41.6782,-74.0652
12514,41.8877,-73.7694
12508,41.4896,-73.9589
12507,42.0022,-73.9261
12501,41.8516,-73.5496
12487,41.86,-73.9929
12466,41.9051,-73.9824
12440,41.7957,-74.1491
12423,42.3761,-74.0945
12414,42.2395,-73.941
12407,42.3287,-74.3268
12402,41.9269,-73.9978
12401,41.9407,-74.0076
12309,42.794,-73.8655
12307,42.8046,-73.9344
12306,42.8064,-74.0336
12305,42.8174,-73.9481
12304,42.765,-73.8844
12302,42.8806,-73.973
12237,42.658,-73.7584
12212,42.6787,-73.8394
12211,42.6983,-73.7583
12210,42.6636,-73.7535
12208,42.6538,-73.8007
12207,42.6586,-73.7426
12206,42.6759,-73.7825
12205,42.7175,-73.8271
12204,42.6861,-73.7293
12203,42.6835,-73.8514
12202,42.6306,-73.764
12189,42.7343,-73.7152
12188,42.8273,-73.6987
12183,42.7481,-73.6931
12182,42.7933,-73.6492
12180,42.7498,-73.5989
12159,42.6471,-73.8752
12158,42.5306,-73.809
12149,42.6192,-74.5659
12147,42.502,-74.1412
12144,42.6189,-73.7298
12134,43.2524,-74.2845
12120,42.4529,-74.139
12110,42.7528,-73.7757
12092,42.7088,-74.4011
12084,42.7045,-73.9004
12078,43.1274,-74.3974
12077,42.5915,-73.7864
12075,42.308,-73.657
12072,42.8714,-74.3685
12065,42.8456,-73.7813
12061,42.6013,-73.6719
12060,42.421,-73.4936
12047,42.7846,-73.7366
12037,42.347,-73.5661
12020,43.0088,-73.8681
12019,42.9196,-73.8427
12018,42.634,-73.5639
12010,42.9384,-74.1582
12009,42.6897,-74.0305
11980,40.8312,-72.9307
11978,40.8175,-72.6373
11975,40.9367,-72.2433
11972,40.8194,-72.7058
11968,40.9077,-72.4193
11967,40.794,-72.8722
11963,40.9712,-72.3206
11959,40.823,-72.61
11954,41.0288,-71.9825
11952,41.004,-72.5445
11946,40.8816,-72.5283
11944,41.1033,-72.3731
11940,40.8084,-72.7575
11939,41.1258,-72.3444
11937,40.9893,-72.1711
11934,40.8004,-72.7935
11933,40.9092,-72.7675
11932,40.9378,-72.3014
11901,40.921,-72.6717
11804,40.768,-73.4525
11803,40.7839,-73.4738
11801,40.765,-73.5253
11798,40.7565,-73.3695
11797,40.815,-73.4707
11795,40.7137,-73.3011
11794,40.9256,-73.1414
11793,40.594,-73.5235
11791,40.8295,-73.5019
11790,40.9058,-73.1115
11789,40.959,-72.9726
11788,40.8208,-73.2089
11787,40.8635,-73.2072
11786,40.9456,-72.8855
11783,40.6817,-73.4884
11780,40.8889,-73.1672
11779,40.8138,-73.1222
11778,40.9404,-72.9238
11777,40.9525,-73.0557
11776,40.9126,-73.0401
11772,40.7713,-73.0002
11771,40.864,-73.5269
11768,40.9121,-73.3042
11763,40.8354,-72.98
11758,40.6077,-73.4547
11757,40.6875,-73.3715
11756,40.7238,-73.5132
11755,40.8604,-73.1182
11754,40.8876,-73.2467
11753,40.7927,-73.543
11752,40.7584,-73.1673
11751,40.7293,-73.2138
11749,40.8085,-73.1724
11747,40.7843,-73.4053
11746,40.8147,-73.3526
11743,40.8733,-73.4078
11742,40.8061,-73.0363
11741,40.796,-73.0704
11739,40.7211,-73.1581
11738,40.8387,-73.0395
11735,40.7327,-73.434
11733,40.931,-73.0989
11731,40.8574,-73.3122
11730,40.7235,-73.1753
11729,40.7648,-73.3236
11726,40.6778,-73.396
11725,40.839,-73.2856
11724,40.8605,-73.4506
11722,40.7806,-73.1922
11721,40.8937,-73.3811
11720,40.8678,-73.0844
11719,40.7818,-72.91
11717,40.7807,-73.2562
11716,40.7676,-73.1196
11714,40.7397,-73.4853
11710,40.6753,-73.5334
11706,40.7333,-73.2574
11704,40.7059,-73.3508
